               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              1.9035,              1.6098,              1.8935,             0.43833,             0.28367,             0.30972,             0.18542,                   0,                   0,                   0,            0.070714,            0.003254,            0.003254
